# -*- coding: utf-8 -*-

# A datafile created by Gustav!
# 
# Experiment: ild-fmri-2
# 
# Vocoded speech in spatially-separated speech or noise maskers.
# 
# 
#     Intended for nirs data collection, to extend data from Zhang and Ihlefeld 2021.
#     Replicates speech v noise conditions, and infinite ILDs (speech-oppo). 
#     Adds 10, 20 & 30 dB ILDs. All conditions are symmetrical maskers.
#     The other major change is stim dur = 24s, as opposed to 15, to account for 
#     the slow change found in nirs-im-6, apparently from symmetrical maskers.
#     The ask is to hit a key when a target color (not object) word is heard.
#     
# 

S,Trial,Date,Block,Condition,cue,Times
500,1,2023-04-07,1,1,ITD500,
test,1,2023-04-24,1,1,ITD500,
test,2,2023-04-24,2,2,ILD10,
test,3,2023-04-24,3,1,ITD500,
test,4,2023-04-24,4,2,ILD10,
debug,1,2023-04-24,1,1,ITD500,
test,1,2023-04-24,1,1,ITD500,21.622
test,2,2023-04-24,2,2,ILD10,0.62,7.377
test,3,2023-04-24,3,1,ITD500,9.713
test,4,2023-04-24,4,2,ILD10,0.407,21.508
test,5,2023-04-24,5,1,ITD500,0.687,17.55,24.623
2.531,4.258,10.572,13.275,17.595
test,1,2023-04-24,1,1,ITD500,no,2.531,4.258,10.572,13.275,17.595
5.822,10.923,17.529
test,2,2023-04-24,2,2,ILD10,no,5.822,10.923,17.529
test,3,2023-04-24,3,1,ITD500,no,5.822,10.923,17.529
4.123,9.611,16.4
test2,1,2023-04-24,1,1,ITD500,no,4.123,9.611,16.4
5.175,12.909,16.011,16.862,18.23
test3,1,2023-04-24,1,1,ITD500,no,4.668,10.123,15.202,17.146
test3,2,2023-04-24,2,2,ILD10,no,5.275,7.903,14.9
test3,3,2023-04-24,3,1,ITD500,no,5.275,7.903,14.9
test4,1,2023-04-24,1,1,ITD500,no,2.282,6.322,13.308,20.785
test4,2,2023-04-24,2,2,ILD10,no,18.09
test4,3,2023-04-24,3,1,ITD500,no,
test4,4,2023-04-24,4,2,ILD10,no,3.851,9.562,19.153
test4,5,2023-04-24,5,1,ITD500,no,11.447,13.225
test4,6,2023-04-24,6,2,ILD10,no,22.561
test6,1,2023-04-25,1,1,ITD500,True,True,no,4.055,7.737,12.46,20.713
test6,2,2023-04-25,2,2,ITD500,True,False,no,2.348,5.477,14.555
test6,3,2023-04-25,3,3,ITD500,False,True,no,2.348,5.477,14.555
p001-train,1,2023-04-25,1,1,ITD500,True,True,no,9.46,20.168
p001-train,2,2023-04-25,2,2,ITD500,True,False,no,13.501,20.774
p001-train,3,2023-04-25,3,3,ITD500,False,True,no,23.087
p001-train,4,2023-04-25,4,4,ITD500,False,False,no,11.234,18.132
p001-train,5,2023-04-25,5,5,ILD10,True,True,no,4.822,21.094
p001-train,6,2023-04-25,6,6,ILD10,True,False,no,11.07,13.658
p001-train,7,2023-04-25,7,7,ILD10,False,True,no,8.765
p001-train,8,2023-04-25,8,8,ILD10,False,False,no,18.045
p001,1,2023-04-25,1,6,ILD10,True,False,yes,22.31
p001,2,2023-04-25,2,5,ILD10,True,True,yes,18.171
p001,3,2023-04-25,3,2,ITD500,True,False,yes,15.822
p001,4,2023-04-25,4,1,ITD500,True,True,yes,7.222
p001,1,2023-04-25,1,4,ITD500,False,False,yes,13.326,22.838
p001,2,2023-04-25,2,2,ITD500,True,False,yes,11.145
