SubjectID,Trial,SpatialCond,isTargetLeft,isLowLeft,TargetNum,TargetTime,ResponseTime
p004-train,ild-fmri-2,ITD500,True,False,2,        1.25,7.8999999999999995,13.133
p004-train,ild-fmri-2,ITD500,True,True,2,        5.85,19.65,20.384,22.525
p004-train,ild-fmri-2,ITD500,False,True,2,        1.25,5.6,4.219,7.118
p004-train,ild-fmri-2,ILD10,True,False,2,        1.25,21.95,
