-3.999949177096490782e+00,-7.499904707055916830e+00,-7.499904707055917719e+00,-8.999885648467101262e+00,-9.499879295604163332e+00,-1.249984117842652687e+01
-9.499879295604161555e+00,-1.199984753128946835e+01,-7.999898354192977123e+00,-4.999936471370610036e+00,-1.099986023701534599e+01,-1.049986658987828747e+01
-1.049986658987828747e+01,-9.499879295604159779e+00,-8.499892001330033864e+00,-4.999936471370588720e+00,-9.999872942741227178e+00,-1.199984753128946657e+01
