SubjectID,Trial,frequency,toneDur,seqPerTrial,TargetNum,TargetTime,ResponseTime
debug,ild-fmri-2,300,0.14,5,2,                    2.26,2.92,
debug,ild-fmri-2,566,0.14,5,1,                    0.28,0.755,2.684
debug,ild-fmri-2,1068,0.14,5,3,                    0.9400000000000001,2.26,2.92,0.956,1.786,3.098
debug,ild-fmri-2,2016,0.14,5,2,                    0.9400000000000001,2.92,0.476,1.417
debug,ild-fmri-2,3805,0.14,5,2,                    0.28,0.9400000000000001,0.476,1.587,2.81
