350281.0	1682.30	542.60
350283.0	1685.40	542.00
350285.0	1686.40	540.60
350287.0	1686.40	540.60
350289.0	1685.80	541.10
350291.0	1685.30	538.70
350293.0	1685.00	537.50
350295.0	1684.50	537.00
350297.0	1684.90	536.40
350299.0	1685.60	535.80
350301.0	1685.70	536.00
350303.0	1685.90	536.40
350305.0	1685.30	536.70
350307.0	1685.00	536.90
350309.0	1685.00	536.80
350311.0	1684.80	536.90
350313.0	1684.30	537.00
350315.0	1684.00	535.80
350317.0	1683.90	536.00
350319.0	1681.50	536.70
350321.0	1681.30	536.90
350323.0	1681.50	536.90
350325.0	1681.80	536.60
350327.0	1682.00	536.70
350329.0	1682.80	536.60
350331.0	1683.20	536.20
350333.0	1683.40	536.30
350335.0	1683.10	537.10
350337.0	1683.00	537.30
350339.0	1682.70	536.80
350341.0	1683.10	537.10
350343.0	1683.20	537.20
350345.0	1682.70	536.60
350347.0	1682.50	536.80
350349.0	1682.70	536.80
350351.0	1682.70	536.50
350353.0	1682.50	537.70
350355.0	1682.40	537.30
350357.0	1682.40	537.20
350359.0	1682.30	537.30
350361.0	1681.20	537.50
350363.0	1681.50	537.90
350365.0	1681.50	538.00
350367.0	1681.50	538.20
350369.0	1681.70	538.10
350371.0	1681.20	537.90
350373.0	1680.70	538.20
350375.0	1680.10	539.40
350377.0	1679.20	540.10
350379.0	1679.30	540.10
350381.0	1680.00	539.90
350383.0	1679.10	540.80
350385.0	1678.30	541.80
350387.0	1680.10	541.20
350389.0	1678.90	541.00
350391.0	1679.20	540.80
350393.0	1679.60	540.70
350395.0	1682.50	538.60
350397.0	1676.70	539.20
350399.0	1664.20	541.10
350401.0	1632.60	545.60
350403.0	1588.90	551.50
350405.0	1530.90	560.00
350407.0	1470.50	563.20
350409.0	1406.50	568.40
350411.0	1345.60	566.50
350413.0	1286.70	563.40
350415.0	1230.50	556.40
350417.0	1179.60	552.80
350419.0	1132.10	553.80
350421.0	1087.20	557.30
350423.0	1044.60	562.30
350425.0	1006.00	565.80
350427.0	968.40	568.00
350429.0	936.60	567.40
350431.0	905.20	566.60
350433.0	883.40	565.30
350435.0	869.90	566.90
350437.0	868.80	567.60
350439.0	873.30	569.60
350441.0	880.20	569.30
350443.0	886.00	566.00
350445.0	893.80	562.50
350447.0	896.30	561.20
350449.0	894.70	560.20
350451.0	888.50	560.20
350453.0	882.30	560.70
350455.0	876.50	561.30
350457.0	873.80	560.90
350459.0	873.10	560.00
350461.0	874.00	560.90
350463.0	876.90	560.90
350465.0	879.50	560.80
350467.0	880.20	560.50
350469.0	880.90	560.40
350471.0	882.00	560.20
350473.0	882.30	559.70
350475.0	880.60	558.80
350477.0	880.70	558.70
350479.0	880.80	559.10
350481.0	879.30	559.50
350483.0	881.40	559.40
350485.0	881.90	559.00
350487.0	881.80	559.10
350489.0	881.40	559.90
350491.0	881.10	560.10
350493.0	881.20	560.20
350495.0	881.20	560.40
350497.0	880.30	559.60
350499.0	880.50	559.10
350501.0	881.30	559.00
350503.0	881.50	558.80
350505.0	883.40	560.70
350507.0	884.10	561.70
350509.0	883.80	562.60
350511.0	884.30	562.30
350513.0	884.70	562.40
350515.0	885.00	562.10
350517.0	884.70	562.30
350519.0	884.30	562.20
350521.0	884.40	563.00
350523.0	884.30	563.70
350525.0	884.10	564.10
350527.0	883.90	564.60
350529.0	884.40	563.70
350531.0	883.00	563.80
350533.0	881.00	563.60
350535.0	882.30	563.20
350537.0	881.90	563.70
350539.0	880.70	565.40
350541.0	880.60	564.20
350543.0	880.60	563.00
350545.0	879.30	562.00
350547.0	878.60	562.40
350549.0	878.60	561.10
350551.0	876.90	560.80
350553.0	876.70	560.00
350555.0	877.10	559.80
350557.0	877.50	559.90
350559.0	878.00	560.10
350561.0	878.40	559.50
350563.0	878.60	559.60
350565.0	878.60	560.20
350567.0	878.30	560.00
350569.0	878.30	561.10
350571.0	878.70	561.50
350573.0	879.10	561.30
350575.0	879.60	560.70
350577.0	879.80	560.70
350579.0	880.00	560.30
350581.0	880.20	560.50
350583.0	880.20	560.60
350585.0	879.90	560.60
350587.0	879.70	561.20
350589.0	880.90	561.50
350591.0	880.40	561.20
350593.0	881.20	561.00
350595.0	882.00	561.20
350597.0	882.10	562.30
350599.0	882.20	563.60
350601.0	882.40	563.70
350603.0	882.80	562.00
350605.0	881.70	561.60
350607.0	881.50	561.40
350609.0	881.90	562.00
350611.0	882.60	563.30
350613.0	882.50	563.40
350615.0	881.20	563.50
350617.0	880.90	563.70
350619.0	881.40	564.80
350621.0	882.90	565.60
350623.0	883.30	566.50
350625.0	883.50	566.60
350627.0	882.60	566.20
350629.0	882.50	566.10
350631.0	882.20	567.40
350633.0	882.00	568.20
350635.0	881.90	567.80
350637.0	883.60	567.80
350639.0	883.50	567.80
350641.0	883.00	570.30
350643.0	882.80	569.50
350645.0	883.20	568.80
350647.0	883.70	568.60
350649.0	883.10	569.40
350651.0	884.10	570.10
350653.0	884.60	570.70
350655.0	884.80	568.90
350657.0	885.00	568.80
350659.0	884.70	568.70
350661.0	884.30	568.80
350663.0	884.40	569.30
350665.0	884.50	569.90
350667.0	884.30	570.10
350669.0	884.70	570.10
350671.0	884.80	569.80
350673.0	884.80	569.90
350675.0	884.80	569.10
350677.0	884.80	569.10
350679.0	885.10	569.10
350681.0	885.00	569.20
